"Four-Year Graduation Rates, Trend"
"All Districts, High Needs Status"

"Manchester School District","Non-High Needs",8.4,8.5,6.3,"*","*",5.9,3.7,"*","*","*"
"Meriden School District","High Needs",28.6,28.0,26.1,19.6,21.5,"*","*","*","*","*"
"Meriden School District","Non-High Needs",10.6,8.3,5.1,5.4,7.0,"*","*","*","*","*"
"Middletown School District","High Needs",22.9,19.7,14.9,"*","*",18.6,"*","*","*","*"
"Middletown School District","Non-High Needs",5.7,8.2,7.3,"*","*",5.2,"*","*","*","*"
"Milford School District","High Needs",7.8,"*","*","*","*",18.0,16.2,25.6,"*","*"
"Milford School District","Non-High Needs",2.7,"*","*","*","*",4.7,3.9,2.3,"*","*"
"Monroe School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Montville School District","High Needs",12.3,"*","*","*","*","*","*","*","*","*"
"Montville School District","Non-High Needs",10.8,"*","*","*","*","*","*","*","*","*"
"Naugatuck School District","High Needs",18.7,17.8,17.3,14.8,"*",10.7,"*",14.0,"*","*"
"Naugatuck School District","Non-High Needs",6.4,5.3,5.8,5.8,"*",2.7,"*",5.8,"*","*"
"New Britain School District","High Needs",32.4,29.2,27.7,20.1,"*",21.3,"*",15.0,"*","*"
"New Britain School District","Non-High Needs",22.0,10.3,10.5,10.0,"*",13.2,"*",7.4,"*","*"
"New Canaan School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","High Needs",26.9,21.0,21.0,17.4,17.3,13.0,"*","*","*","*"
"New Haven School District","Non-High Needs",19.5,18.0,18.9,10.1,14.4,4.8,"*","*","*","*"
"New London School District","High Needs",20.6,"*","*","*","*","*","*","*","*","*"
"New London School District","Non-High Needs",15.1,"*","*","*","*","*","*","*","*","*"
"New Milford School District","High Needs",18.2,9.3,15.3,17.5,"*","*","*","*","*","*"
"New Milford School District","Non-High Needs",6.3,4.3,5.7,2.5,"*","*","*","*","*","*"
"Newington School District","High Needs",12.2,10.3,11.7,"*","*",22.4,"*","*","*","*"
"Newington School District","Non-High Needs",4.4,3.9,2.4,"*","*",6.0,"*","*","*","*"
"Newtown School District","High Needs","*","*","*","*","*","*","*",21.3,"*","*"
"Newtown School District","Non-High Needs","*","*","*","*","*","*","*",2.0,"*","*"
"North Branford School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","High Needs",9.8,"*",14.0,16.5,"*","*","*","*","*","*"
"North Haven School District","Non-High Needs",7.3,"*",3.3,2.6,"*","*","*","*","*","*"
"North Stonington School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","High Needs",12.1,15.9,15.9,9.0,11.0,12.1,"*","*",15.8,"*"
"Norwalk School District","Non-High Needs",7.4,6.0,4.9,2.5,3.5,2.5,"*","*",2.3,"*"
"Norwich Free Academy District","High Needs",19.8,21.1,16.2,18.2,"*","*","*","*","*","*"
"Norwich Free Academy District","Non-High Needs",12.0,6.9,4.2,3.1,"*","*","*","*","*","*"
"Norwich School District","High Needs","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Norwich School District","Non-High Needs","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Old Saybrook School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","High Needs",15.5,"*","*","*","*","*","*","*","*","*"
"Plainfield School District","Non-High Needs",5.7,"*","*","*","*","*","*","*","*","*"
"Plainville School District","High Needs",18.2,"*","*","*","*","*","*","*","*","*"
"Plainville School District","Non-High Needs",6.1,"*","*","*","*","*","*","*","*","*"
"Plymouth School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Portland School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Portland School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","High Needs",29.4,"*","*","*","*","*","*","*","*","*"
"Regional School District 04","Non-High Needs",5.1,"*","*","*","*","*","*","*","*","*"
"Regional School District 05","High Needs","*","*","*","*","*",14.0,"*","*","*","*"
"Regional School District 05","Non-High Needs","*","*","*","*","*",1.7,"*","*","*","*"
"Regional School District 06","High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","High Needs",16.7,11.1,"*","*","*",27.8,"*",13.1,14.5,"*"
"Regional School District 08","Non-High Needs",6.1,2.9,"*","*","*",4.8,"*",2.7,2.7,"*"
"Regional School District 09","High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","High Needs","*","*","*","*","*",14.5,"*",10.8,"*","*"
"Regional School District 15","Non-High Needs","*","*","*","*","*",2.4,"*",2.4,"*","*"
"Regional School District 16","High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","High Needs",11.3,10.3,"*","*","*",32.1,"*","*","*","*"
"Regional School District 19","Non-High Needs",7.4,4.3,"*","*","*",3.9,"*","*","*","*"
"Ridgefield School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","High Needs",26.1,"*","*","*","*","*","*","*","*","*"
"Seymour School District","Non-High Needs",7.0,"*","*","*","*","*","*","*","*","*"
"Shelton School District","High Needs",11.2,13.5,"*","*","*",18.0,"*","*","*","*"
"Shelton School District","Non-High Needs",4.5,2.5,"*","*","*",2.9,"*","*","*","*"
"Simsbury School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Somers School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Somers School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","High Needs",13.9,"*","*","*",10.0,12.5,"*","*","*","*"
"South Windsor School District","Non-High Needs",3.7,"*","*","*",2.3,2.0,"*","*","*","*"
"Southington School District","High Needs","*","*","*","*",6.3,18.8,"*",11.8,"*","*"
"Southington School District","Non-High Needs","*","*","*","*",1.7,3.3,"*",2.4,"*","*"
"Stafford School District","High Needs",21.2,10.9,"*","*","*",21.2,"*","*","*","*"
"Stafford School District","Non-High Needs",9.8,9.2,"*","*","*",8.8,"*","*","*","*"
"Stamford Academy District","High Needs","*","*","*",19.3,"*","*","*","*",56.1,"*"
"Stamford Academy District","Non-High Needs","*","*","*","N/A","*","*","*","*","N/A","*"
"Stamford School District","High Needs",9.1,11.9,9.9,6.4,9.2,12.7,"*","*","*","*"
"Stamford School District","Non-High Needs",5.0,4.6,1.8,2.8,3.1,3.1,"*","*","*","*"
"Stonington School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","High Needs",10.2,14.1,9.0,"*","*","*","*","*",8.2,"*"
"Stratford School District","Non-High Needs",5.6,3.3,2.9,"*","*","*","*","*",1.8,"*"
"Suffield School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","High Needs","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","Non-High Needs","*","N/A","*","*","*","*","N/A","*","*","*"
"The Gilbert School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","High Needs","*","*","*","*","*","*","*","*",21.6,"*"
"Tolland School District","Non-High Needs","*","*","*","*","*","*","*","*",4.2,"*"
"Torrington School District","High Needs",29.5,25.3,"*","*","*","*","*",12.7,"*","*"
"Torrington School District","Non-High Needs",8.5,5.2,"*","*","*","*","*",4.7,"*","*"
"Trumbull School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Unified School District #1","High Needs",65.7,70.1,63.7,"*","*",30.7,"*","*","*","*"
"Unified School District #1","Non-High Needs",61.9,77.8,75.0,"*","*",36.5,"*","*","*","*"
"Unified School District #2","High Needs","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","High Needs",21.8,18.6,20.7,"*",17.6,13.8,"*","*","*","*"
"Vernon School District","Non-High Needs",7.4,7.2,5.6,"*",5.6,3.4,"*","*","*","*"
"Wallingford School District","High Needs",13.3,12.2,9.8,11.8,"*",15.0,"*",9.8,"*","*"
"Wallingford School District","Non-High Needs",6.5,1.5,3.1,2.0,"*",2.7,"*",1.8,"*","*"
"Waterbury School District","High Needs",33.0,33.3,30.6,28.5,27.7,5.7,"*","*","*","*"
"Waterbury School District","Non-High Needs",19.7,21.7,13.4,12.8,8.9,2.3,"*","*","*","*"
"Waterford School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","High Needs",11.3,"*",15.9,"*","*",20.8,"*","*","*","*"
"Watertown School District","Non-High Needs",4.1,"*",3.3,"*","*",3.1,"*","*","*","*"
"West Hartford School District","High Needs",11.5,7.9,9.2,"*","*","*","*","*","*","*"
"West Hartford School District","Non-High Needs",2.5,1.6,1.1,"*","*","*","*","*","*","*"
"West Haven School District","High Needs",32.3,28.2,27.0,18.5,21.1,9.9,"*","*","*","*"
"West Haven School District","Non-High Needs",17.5,14.0,9.2,13.4,10.0,3.9,"*","*","*","*"
"Westbrook School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Weston School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Weston School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Westport School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Westport School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","High Needs",11.1,11.1,"*","*","*","*","*","*","*","*"
"Wethersfield School District","Non-High Needs",3.3,3.3,"*","*","*","*","*","*","*","*"
"Wilton School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Windham School District","High Needs",29.6,"*","*","*","*","*","*","*","*","*"
"Windham School District","Non-High Needs",8.2,"*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","High Needs","*","*","*","*","*",17.1,"*","*","*","*"
"Windsor Locks School District","Non-High Needs","*","*","*","*","*",6.0,"*","*","*","*"
"Windsor School District","High Needs",12.0,16.7,14.8,"*","*",16.0,9.8,16.6,"*","*"
"Windsor School District","Non-High Needs",7.5,3.2,3.2,"*","*",3.5,3.7,3.8,"*","*"
"Wolcott School District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","High Needs","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","Non-High Needs","*","*","*","*","*","*","*","*","*","*"

